Term,Stamm,Sprache,Zeitraum
अर्थ,*h₁ert-,Proto-Indo-European,4500 BCE - 2500 BCE
अर्ध,*Hárdʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
bank,banke,Middle English,1150 CE - 1500 CE
bank,banque,Middle French,1340 CE - 1610 CE
bank,banca,Italian,1400 CE - present
bank,bank,Lombardic,not available
bank,*banki,Proto-West Germanic,before 500 CE (unconfirmed)
bank,*bankiz,Proto-Germanic,500 BCE - 500 CE
bank,*bʰeg-,Proto-Indo-European,4500 BCE - 2500 BCE
bank,bank,Middle English,1150 CE - 1500 CE
bank,hōbanca,Old English,450 CE - 1150 CE
bank,banc,Old English,450 CE - 1150 CE
bank,*bankô,Proto-Germanic,500 BCE - 500 CE
bank,banc,Old French,800 CE - 1400 CE
bank,*bank,Frankish,not available
bank,banc,French,1600 CE - present
kakhuis,kakken,Dutch,1500 CE - present
kakhuis,huis,Dutch,1500 CE - present
petrol,(essence de) ,French,1600 CE - present
petrol,petroleum,Medieval Latin,600 CE - 1400 CE
petrol,πετρέλαιον,Ancient Greek,1500 BCE - 300 BCE
ऋषि,*ŕ̥ṣiṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
ऋषि,*r̥šíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ऋषभ,*(w)r̥šabʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
भोजन,*bʰewg-,Proto-Indo-European,4500 BCE - 2500 BCE
भाग,*bʰāgás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
भाग,*bʰāgás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
भाग,*bʰeh₂g-,Proto-Indo-European,4500 BCE - 2500 BCE
भग,*bʰagás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
भग,*bʰagás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
क्षय,*gẓʰayás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
क्षय,*gžʰayás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
क्षय,*dʰgʷʰey-,Proto-Indo-European,4500 BCE - 2500 BCE
ترجمہ,تَرْجُمَة,Arabic,600 CE - present
ترجمه,تَرْجَمَة,Arabic,600 CE - present
सिन्धु,*síndʰuṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
सिन्धु,*síndʰuš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पूर्णिमा,पूर्ण,Sanskrit,1500 BCE - present (liturgical/classical)
पूर्णिमा,मा,Sanskrit,1500 BCE - present (liturgical/classical)
स्नेह,*snáyźʰas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
स्नेह,*snáyǰʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
स्नेह,*snóygʷʰos,Proto-Indo-European,4500 BCE - 2500 BCE
शिष्ट,*śiṣṭás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
नदी,*nadíH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
नति,*natiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
नति,*nem-,Proto-Indo-European,4500 BCE - 2500 BCE
नक्त,*nókʷts,Proto-Indo-European,4500 BCE - 2500 BCE
गिरि,*gr̥Híš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
गिरि,*gl̥h₁éys,Proto-Indo-European,4500 BCE - 2500 BCE
कपोत,*kapáwtas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सत्,*Hsánt,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सत्,*h₁sónts,Proto-Indo-European,4500 BCE - 2500 BCE
गाथा,*gaHtʰáH,Proto-Indo-Aryan,2000 BCE - 1500 BCE
गाथा,*gaHtʰáH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वायु,*HwaHyúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मति,*matíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मति,*méntis,Proto-Indo-European,4500 BCE - 2500 BCE
चन्द्र,*(s)ćandrás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
चन्द्र,*(s)čandrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
चन्द्र,*(s)kand-,Proto-Indo-European,4500 BCE - 2500 BCE
प्रभा,*pro-,Proto-Indo-European,4500 BCE - 2500 BCE
वार्,*ur,Proto-Indo-European,4500 BCE - 2500 BCE
لنگر,ἄγκῡρα,Ancient Greek,1500 BCE - 300 BCE
पर्ण,*parnám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पर्ण,*pornóm,Proto-Indo-European,4500 BCE - 2500 BCE
गुहा,*gʰawȷ́ʰ-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
चर्मन्,*čárma,Proto-Indo-Iranian,2200 BCE - 1800 BCE
चर्मन्,*(s)ker-,Proto-Indo-European,4500 BCE - 2500 BCE
سؤال,سُؤَال,Arabic,600 CE - present
سوال,سُؤَال,Arabic,600 CE - present
𑀉𑀭𑁄𑀫𑀫𑁆,रोमन्,Sanskrit,1500 BCE - present (liturgical/classical)
रोमन्,*Hráwma,Proto-Indo-Aryan,2000 BCE - 1500 BCE
रोमन्,*Hráwma,Proto-Indo-Iranian,2200 BCE - 1800 BCE
𑀦𑀓𑀭𑁆,नगर,Sanskrit,1500 BCE - present (liturgical/classical)
स्थिति,*stéh₂tis,Proto-Indo-European,4500 BCE - 2500 BCE
धनिया,धानेय,Sanskrit,1500 BCE - present (liturgical/classical)
कुठार,*kuṭāri,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
मधु,*mádʰu,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मधु,*médʰu,Proto-Indo-European,4500 BCE - 2500 BCE
तोक,*tawkás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
तोक,*tawkás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
रोध,*(H)rawdʰ-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
روز,𐭩𐭥𐭬,Middle Persian,300 BCE - 651 CE
अहम्,*aźʰám,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अहम्,*aȷ́ʰám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अहम्,*éǵh₂,Proto-Indo-European,4500 BCE - 2500 BCE
जनक,*ǵenh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
जानु,*ȷ́ā́nu,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जानु,*ǵónu,Proto-Indo-European,4500 BCE - 2500 BCE
जन्तु,*ĵantúṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
जन्तु,*ȷ́antúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जन्तु,*ǵenh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
सस्य,*sasás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सस्य,*(s)h₁es-,Proto-Indo-European,4500 BCE - 2500 BCE
पङ्क,*pen-,Proto-Indo-European,4500 BCE - 2500 BCE
पर्वन्,*párwr̥,Proto-Indo-Aryan,2000 BCE - 1500 BCE
पर्वन्,*párwr̥,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पर्वन्,*pérwr̥,Proto-Indo-European,4500 BCE - 2500 BCE
جھنڈا,*ध्वजदण्ड,Sanskrit,1500 BCE - present (liturgical/classical)
جھنڈا,ध्वज,Sanskrit,1500 BCE - present (liturgical/classical)
جھنڈا,दण्ड,Sanskrit,1500 BCE - present (liturgical/classical)
स्वर,*swer-,Proto-Indo-European,4500 BCE - 2500 BCE
रजत,*h₂r̥ǵn̥tóm,Proto-Indo-European,4500 BCE - 2500 BCE
हिरण्य,*ȷ́ʰr̥Hanyam,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हिम,*źʰimás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
हिम,*ȷ́ʰimás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हिम,*ǵʰéyōm,Proto-Indo-European,4500 BCE - 2500 BCE
पृथिवी,*pr̥tHwíH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पृथिवी,*pl̥th₂éwih₂,Proto-Indo-European,4500 BCE - 2500 BCE
𑀣𑀽𑀡𑀸,स्थूणा,Sanskrit,1500 BCE - present (liturgical/classical)
स्थूणा,*stʰuHnáH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
martelo,martelo,Old Portuguese,870 CE - 1400 CE
martelo,martellus,Late Latin,200 CE - 600 CE
martelo,marculus,Latin,700 BCE - 500 CE
Χριστός,ܡܫܺܝܚܳܐ,Aramaic,not available
आलय,*sley-,Proto-Indo-European,4500 BCE - 2500 BCE
कपाल,*kapā́las,Proto-Indo-Aryan,2000 BCE - 1500 BCE
कपाल,*kapā́las,Proto-Indo-Iranian,2200 BCE - 1800 BCE
कपाल,*káp-ōl,Proto-Indo-European,4500 BCE - 2500 BCE
शल्य,*ḱel(h₃)-,Proto-Indo-European,4500 BCE - 2500 BCE
गोष्ठ,गो,Sanskrit,1500 BCE - present (liturgical/classical)
गोष्ठ,स्थ,Sanskrit,1500 BCE - present (liturgical/classical)
नास्तिक,न,Sanskrit,1500 BCE - present (liturgical/classical)
नास्तिक,आस्तिक,Sanskrit,1500 BCE - present (liturgical/classical)
कपट,*kh₂emp-,Proto-Indo-European,4500 BCE - 2500 BCE
वर,*wáras,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वर,*wáras,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वर,*wer-,Proto-Indo-European,4500 BCE - 2500 BCE
वर,*welh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
विधवा,*HwidʰáwaH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
विधवा,*h₁widʰéwh₂,Proto-Indo-European,4500 BCE - 2500 BCE
गृध्र,*gr̥dʰrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
द्रोण,*dráwnam,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वसति,*Hwásati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वसति,*Hwásati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वसति,*h₂wéseti,Proto-Indo-European,4500 BCE - 2500 BCE
मास,*mā́Has,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मास,*mḗh₁n̥s,Proto-Indo-European,4500 BCE - 2500 BCE
मातृ,*máHtā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मातृ,*méh₂tēr,Proto-Indo-European,4500 BCE - 2500 BCE
मन्दुरा,*mendreh₂,Proto-Indo-European,4500 BCE - 2500 BCE
कृपा,*krep-,Proto-Indo-European,4500 BCE - 2500 BCE
दिन,*dinám,Proto-Indo-Aryan,2000 BCE - 1500 BCE
दिन,*dinám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दिन,*dyew-,Proto-Indo-European,4500 BCE - 2500 BCE
वृक्ष,*wr̥ćšás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
𑀦𑀸𑀫𑀫𑁆,नामन्,Sanskrit,1500 BCE - present (liturgical/classical)
नामन्,*Hnā́ma,Proto-Indo-Iranian,2200 BCE - 1800 BCE
नामन्,*h₁nómn̥,Proto-Indo-European,4500 BCE - 2500 BCE
Βενιαμίν,בִּנְיָמִין,Hebrew,900 BCE - 500 CE
आत्मन्,*HáHtmā,Proto-Indo-Aryan,2000 BCE - 1500 BCE
आत्मन्,*HáHtmā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
तृप्ति,*terp-,Proto-Indo-European,4500 BCE - 2500 BCE
गति,*gátiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
गति,*gʷémtis,Proto-Indo-European,4500 BCE - 2500 BCE
गन्ध,*g(ʰ)andʰ-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
स्कन्ध,*skandʰás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
स्कन्ध,*skandʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
स्कन्ध,*skendʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
𑀇𑀘𑁆𑀘𑁃,इच्छा,Sanskrit,1500 BCE - present (liturgical/classical)
इच्छा,*h₂eys-,Proto-Indo-European,4500 BCE - 2500 BCE
मर्यादा,*maryáHdaH,Proto-Indo-Aryan,2000 BCE - 1500 BCE
मर्यादा,*maryáHdaH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मर्यादा,*móri,Proto-Indo-European,4500 BCE - 2500 BCE
जय,*gʷey-,Proto-Indo-European,4500 BCE - 2500 BCE
डर,दर,Sanskrit,1500 BCE - present (liturgical/classical)
دربار,دربار,Persian,1000 CE - present
दर्शन,*derḱ-,Proto-Indo-European,4500 BCE - 2500 BCE
طلاق,طَلَاق,Arabic,600 CE - present
اختیار,اِخْتِيَار,Arabic,600 CE - present
امام,إِمَام,Arabic,600 CE - present
قسمت,قِسْمَة,Arabic,600 CE - present
قسمت,قِسْمَة,Arabic,600 CE - present
अधिकारिन्,अधिकार,Sanskrit,1500 BCE - present (liturgical/classical)
अधिकारिन्,-इन्,Sanskrit,1500 BCE - present (liturgical/classical)
वीर,*wiHrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वीर,*wiHrós,Proto-Indo-European,4500 BCE - 2500 BCE
क्रम,*krā́mHti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ग्रह्,*grabʰ-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ग्रह्,*gʰrebʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
प्रश्न,*praśnás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
प्रश्न,*praćnás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
व्रत,*wratám,Proto-Indo-Aryan,2000 BCE - 1500 BCE
व्रत,*wratám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
व्रत,*werh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
हीन,*ȷ́ʰHnás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हीन,*ǵʰh₁-nós,Proto-Indo-European,4500 BCE - 2500 BCE
शत्रु,*śátruṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
शत्रु,*ćátruš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सदा,*sádaH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
उत्तर,*útˢtaras,Proto-Indo-Iranian,2200 BCE - 1800 BCE
उत्तर,*údteros,Proto-Indo-European,4500 BCE - 2500 BCE
अति,*áti,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अति,*áti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अति,*éti,Proto-Indo-European,4500 BCE - 2500 BCE
sepang,*səpaŋ,Proto-Malayic,not available
sepang,*səpaŋ,Proto-Malayo-Polynesian,not available
𑀧𑀮𑀺,बलि,Sanskrit,1500 BCE - present (liturgical/classical)
गोधूम,गो,Sanskrit,1500 BCE - present (liturgical/classical)
गोधूम,धूम,Sanskrit,1500 BCE - present (liturgical/classical)
शश,*ćasás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शश,*ḱeh₂s-,Proto-Indo-European,4500 BCE - 2500 BCE
पत्नी,*pátniH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पत्नी,*pótnih₂,Proto-Indo-European,4500 BCE - 2500 BCE
होम,*źʰáwmas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
होम,*ȷ́ʰáwmas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
celery,céleri,French,1600 CE - present
celery,sèller,Lombard,not available
celery,selīnum,Latin,700 BCE - 500 CE
celery,σέλῑνον,Ancient Greek,1500 BCE - 300 BCE
𑀅𑀚𑁆𑀚,अद्य,Sanskrit,1500 BCE - present (liturgical/classical)
𑀅𑀚𑁆𑀚,*Hadyás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
𑀅𑀚𑁆𑀚,*Hadyás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
आर्य,*Áryas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
आर्य,*Áryas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वीणा,*wī́nā,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वीणा,*wī́nā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
देव,*daywás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
देव,*daywás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
देव,*deywós,Proto-Indo-European,4500 BCE - 2500 BCE
नि,*ní,Proto-Indo-Aryan,2000 BCE - 1500 BCE
नि,*ní,Proto-Indo-Iranian,2200 BCE - 1800 BCE
नि,*(h₁)ni,Proto-Indo-European,4500 BCE - 2500 BCE
नि,*h₁én,Proto-Indo-European,4500 BCE - 2500 BCE
corona,corōna,Latin,700 BCE - 500 CE
corona,κορώνη,Ancient Greek,1500 BCE - 300 BCE
corona,*(s)ker-,Proto-Indo-European,4500 BCE - 2500 BCE
corona,corōnae,Latin,700 BCE - 500 CE
corona,coronavirus,English,1550 CE - present
corona,corona,Italian,1400 CE - present
corona,La Corona,Spanish,1600 CE - present
جماعت,جَمَاعَة,Arabic,600 CE - present
cement,syment,Middle English,1150 CE - 1500 CE
cement,ciment,Old French,800 CE - 1400 CE
cement,caementum,Latin,700 BCE - 500 CE
तैयार,طَيَار,Arabic,600 CE - present
تیار,طيار,Arabic,600 CE - present
क्षीर,*kšiHrám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
समुद्र,*wódr̥,Proto-Indo-European,4500 BCE - 2500 BCE
goiaba,guayaba,Spanish,1600 CE - present
दण्ड,*taṇṭa,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
बीड़ी,वीटिका,Sanskrit,1500 BCE - present (liturgical/classical)
दक्षिण,*dáćšinas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
यान,*yáHnam,Proto-Indo-Aryan,2000 BCE - 1500 BCE
यान,*yáHnam,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ह्रस्व,*ȷ́ʰraswás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ह्रस्व,*ǵʰer-,Proto-Indo-European,4500 BCE - 2500 BCE
विश्वकर्मन्,विश्व,Sanskrit,1500 BCE - present (liturgical/classical)
विश्वकर्मन्,कर्मन्,Sanskrit,1500 BCE - present (liturgical/classical)
दुर्ग,*duẓgás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
स्वामिन्,*s(u)w-o-,Proto-Indo-European,4500 BCE - 2500 BCE
police,police,Middle French,1340 CE - 1610 CE
police,polītīa,Latin,700 BCE - 500 CE
police,πολιτεία,Ancient Greek,1500 BCE - 300 BCE
क्षत्रिय,*kšatríyas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
क्षत्रिय,*tek-,Proto-Indo-European,4500 BCE - 2500 BCE
बोधि,*bawdʰíṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
बोधि,*bʰawdʰíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
बोधि,*bʰewdʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
चिता,*kʷey-,Proto-Indo-European,4500 BCE - 2500 BCE
प्रथम,*pratʰamás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
प्रथम,*pro-,Proto-Indo-European,4500 BCE - 2500 BCE
European,Européen,French,1600 CE - present
European,europaeus,Latin,700 BCE - 500 CE
European,Εὐρωπαῖος,Ancient Greek,1500 BCE - 300 BCE
निद्रा,*HnidráH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
स्त्री,*stríH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
राम,*raHmás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
राम,*reh₁mós,Proto-Indo-European,4500 BCE - 2500 BCE
महादेव,महा,Sanskrit,1500 BCE - present (liturgical/classical)
महादेव,देव,Sanskrit,1500 BCE - present (liturgical/classical)
शंकर,शम्,Sanskrit,1500 BCE - present (liturgical/classical)
शंकर,कर,Sanskrit,1500 BCE - present (liturgical/classical)
सदाशिव,सदा,Sanskrit,1500 BCE - present (liturgical/classical)
सदाशिव,शिव,Sanskrit,1500 BCE - present (liturgical/classical)
श्रीनिवास,श्री,Sanskrit,1500 BCE - present (liturgical/classical)
श्रीनिवास,निवास,Sanskrit,1500 BCE - present (liturgical/classical)
