Term,Stamm,Sprache,Zeitraum
పయస్సు,पयस्,Sanskrit,1500 BCE - present (liturgical/classical)
దాహముతీర్చు,దాహము,Telugu,600 CE - present
దాహముతీర్చు,తీర్చు,Telugu,600 CE - present
నేతపలక,నేత,Telugu,600 CE - present
నేతపలక,పలక,Telugu,600 CE - present
నేయించు,నేయు,Telugu,600 CE - present
నేయించు,ఇంచు,Telugu,600 CE - present
నేతపురుగు,నేత,Telugu,600 CE - present
నేతపురుగు,పురుగు,Telugu,600 CE - present
సవ్యము,सव्य,Sanskrit,1500 BCE - present (liturgical/classical)
అట్లతద్దె,అట్ల,Telugu,600 CE - present
అట్లతద్దె,తద్దె,Telugu,600 CE - present
కామునిపండుగ,కాముని,Telugu,600 CE - present
కామునిపండుగ,పండుగ,Telugu,600 CE - present
కీర్తికాముడు,కీర్తి,Telugu,600 CE - present
కీర్తికాముడు,కాముడు,Telugu,600 CE - present
మహాపద్మము,మహా,Telugu,600 CE - present
మహాపద్మము,పద్మము,Telugu,600 CE - present
నూరుకోట్లు,నూరు,Telugu,600 CE - present
నూరుకోట్లు,కోట్లు,Telugu,600 CE - present
క్షితి,क्षिति,Sanskrit,1500 BCE - present (liturgical/classical)
పొంగూరు,పొంగు,Telugu,600 CE - present
పొంగూరు,ఊరు,Telugu,600 CE - present
పొంగారు,పొంగు,Telugu,600 CE - present
పొంగారు,ఆరు,Telugu,600 CE - present
వలకడ,వల,Telugu,600 CE - present
వలకడ,కడ,Telugu,600 CE - present
బలి,बलि,Sanskrit,1500 BCE - present (liturgical/classical)
మినపపప్పు,మినప,Telugu,600 CE - present
మినపపప్పు,పప్పు,Telugu,600 CE - present
ప్రసిద్ధి,प्रसिद्धि,Classical Sanskrit,500 BCE - 1000 CE
కురుచవేల్పు,కురుచ,Telugu,600 CE - present
కురుచవేల్పు,వేల్పు,Telugu,600 CE - present
ఎదురీదు,ఎదురు,Telugu,600 CE - present
ఎదురీదు,ఈదు,Telugu,600 CE - present
ఎదురేగు,ఎదురు,Telugu,600 CE - present
ఎదురేగు,ఏగు,Telugu,600 CE - present
ఎదురాడు,ఎదురు,Telugu,600 CE - present
ఎదురాడు,ఆడు,Telugu,600 CE - present
ఎదురీదుట,ఎదురు,Telugu,600 CE - present
ఎదురీదుట,ఈదు,Telugu,600 CE - present
తేలాడు,తేలు,Telugu,600 CE - present
తేలాడు,ఆడు,Telugu,600 CE - present
తాళముతీయు,తాళము,Telugu,600 CE - present
తాళముతీయు,తీయు,Telugu,600 CE - present
ఎక్కుపెట్టు,ఎక్కు,Telugu,600 CE - present
ఎక్కుపెట్టు,పెట్టు,Telugu,600 CE - present
కొండెక్కు,కొండ,Telugu,600 CE - present
కొండెక్కు,ఎక్కు,Telugu,600 CE - present
గుణమిచ్చు,గుణము,Telugu,600 CE - present
గుణమిచ్చు,ఇచ్చు,Telugu,600 CE - present
ముత్యమంత,ముత్యము,Telugu,600 CE - present
ముత్యమంత,అంత,Telugu,600 CE - present
పూబంతి,పూ,Telugu,600 CE - present
పూబంతి,బంతి,Telugu,600 CE - present
హారము,हार,Sanskrit,1500 BCE - present (liturgical/classical)
వసతి,वसति,Sanskrit,1500 BCE - present (liturgical/classical)
అష్టకము,अष्टक,Sanskrit,1500 BCE - present (liturgical/classical)
విషయము,विषय,Sanskrit,1500 BCE - present (liturgical/classical)
వైద్యశాల,वैद्य,Telugu,600 CE - present
వైద్యశాల,శాల,Telugu,600 CE - present
వెలుపల,వెలి,Telugu,600 CE - present
వెలుపల,పల,Telugu,600 CE - present
ఒకప్పుడు,ఒక,Telugu,600 CE - present
ఒకప్పుడు,అప్పుడు,Telugu,600 CE - present
ఒకటొకటిగా,ఒకటి,Telugu,600 CE - present
ఒకటొకటిగా,గా,Telugu,600 CE - present
ఒకటిచేయు,ఒకటి,Telugu,600 CE - present
ఒకటిచేయు,చేయు,Telugu,600 CE - present
రైల్వే,railway,English,1550 CE - present
బెల్జియము,Belgium,English,1550 CE - present
గ్రాహం,Graham,English,1550 CE - present
ఉత్సాహము,उत्साह,Sanskrit,1500 BCE - present (liturgical/classical)
గేహము,गेह,Sanskrit,1500 BCE - present (liturgical/classical)
పోరు,*pōr,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
సాల,शाला,Sanskrit,1500 BCE - present (liturgical/classical)
ఆస్ట్రియా,Ostarrîchi,Old High German,750 CE - 1050 CE
ఆస్ట్రియా,*austraz,Proto-Germanic,500 BCE - 500 CE
ఆస్ట్రియా,Marchia austriaca,Latin,700 BCE - 500 CE
సాలు,साल,Hindi,not available
సాలు,سال,Persian,1000 CE - present
మొక్కలువేయు,మొక్కలు,Telugu,600 CE - present
మొక్కలువేయు,వేయు,Telugu,600 CE - present
శర్కర,शर्करा,Sanskrit,1500 BCE - present (liturgical/classical)
కృతము,कृत,Sanskrit,1500 BCE - present (liturgical/classical)
వేటాడు,వేట,Telugu,600 CE - present
వేటాడు,ఆడు,Telugu,600 CE - present
చర్చి,church,English,1550 CE - present
ఇచ్చట,ఈ,Telugu,600 CE - present
ఇచ్చట,చోటు,Telugu,600 CE - present
ఇచట,ఈ,Telugu,600 CE - present
ఇచట,చోటు,Telugu,600 CE - present
కోటు,coat,English,1550 CE - present
బేలు,bale,English,1550 CE - present
ఊరేగు,ఊరు,Telugu,600 CE - present
ఊరేగు,ఏగు,Telugu,600 CE - present
నేయి,*ney,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
చిన్నయేరు,చిన్న,Telugu,600 CE - present
చిన్నయేరు,ఏరు,Telugu,600 CE - present
దీక్ష,दीक्षा,Sanskrit,1500 BCE - present (liturgical/classical)
పట్టంచు,పట్టు,Telugu,600 CE - present
పట్టంచు,అంచు,Telugu,600 CE - present
పట్టుబట్ట,పట్టు,Telugu,600 CE - present
పట్టుబట్ట,బట్ట,Telugu,600 CE - present
దాపుడుచీర,దాపుడు,Telugu,600 CE - present
దాపుడుచీర,చీర,Telugu,600 CE - present
దాదాపు,దాపు,Telugu,600 CE - present
మట్టుపెట్టు,మట్టు,Telugu,600 CE - present
మట్టుపెట్టు,పెట్టు,Telugu,600 CE - present
కేయూరము,केयूर,Sanskrit,1500 BCE - present (liturgical/classical)
మలయాళము,മലയാളം,Malayalam,1200 CE - present (disputed)
అరబ్బీ,अरबी,Hindi,not available
అరబ్బీ,عربی,Urdu,not available
అరబ్బీ,عربی,Classical Persian,800 CE - 1900 CE
అరబ్బీ,عَرَبِيّ,Arabic,600 CE - present
ఫిరంగి,فرنگی,Persian,1000 CE - present
ఫిరంగి,फ़िरंगी,Hindi,not available
ఫిరంగి,فرنگی,Urdu,not available
ఫిరంగి,franc,Old French,800 CE - 1400 CE
జన్మమెత్తు,జన్మము,Telugu,600 CE - present
జన్మమెత్తు,ఎత్తు,Telugu,600 CE - present
పుట్టిల్లు,పుట్టు,Telugu,600 CE - present
పుట్టిల్లు,ఇల్లు,Telugu,600 CE - present
పోరాట,పోరు,Telugu,600 CE - present
పోరాట,ఆట,Telugu,600 CE - present
పోరుపెట్టు,పోరు,Telugu,600 CE - present
పోరుపెట్టు,పెట్టు,Telugu,600 CE - present
పొడికొట్టు,పొడి,Telugu,600 CE - present
పొడికొట్టు,కొట్టు,Telugu,600 CE - present
మొక్కజొన్న,మొక్క,Telugu,600 CE - present
మొక్కజొన్న,జొన్న,Telugu,600 CE - present
మొలకెత్తు,మొలక,Telugu,600 CE - present
మొలకెత్తు,ఎత్తు,Telugu,600 CE - present
చకారము,చ,Telugu,600 CE - present
చకారము,కారము,Telugu,600 CE - present
తాను,*tāṉ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
శాపము,शाप,Sanskrit,1500 BCE - present (liturgical/classical)
కాలంబు,काल,Sanskrit,1500 BCE - present (liturgical/classical)
ఇరుమూడు,ఇరు,Telugu,600 CE - present
ఇరుమూడు,మూడు,Telugu,600 CE - present
పదునయిదు,పది,Telugu,600 CE - present
పదునయిదు,అయిదు,Telugu,600 CE - present
పదునైదు,పది,Telugu,600 CE - present
పదునైదు,ఐదు,Telugu,600 CE - present
పదునయిదవ,పది,Telugu,600 CE - present
పదునయిదవ,అయిదవ,Telugu,600 CE - present
పదునైదవ,పది,Telugu,600 CE - present
పదునైదవ,ఐదవ,Telugu,600 CE - present
పదునెనిమిది,పది,Telugu,600 CE - present
పదునెనిమిది,ఎనిమిది,Telugu,600 CE - present
ముయ్యారు,మూడు,Telugu,600 CE - present
ముయ్యారు,ఆరు,Telugu,600 CE - present
డజను,dozen,English,1550 CE - present
శోకంబు,शोक,Sanskrit,1500 BCE - present (liturgical/classical)
ఆండ్రూ,Andrew,English,1550 CE - present
వయా,viā,Latin,700 BCE - 500 CE
